bot_type,run_id,q,bot_pos_init,button_pos_init,fire_init,steps,result,final_frame,seed_value
Bot 4,02b7f599-284f-4523-b09d-f0210bb3e13f,0.9,"(14, 22)","(38, 38)","(25, 13)",32,Path blocked,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/02b7f599-284f-4523-b09d-f0210bb3e13f.png,4911
Bot 1,6415800a-421e-4e07-a004-686a384f486e,0.9500000000000001,"(26, 4)","(7, 9)","(14, 15)",11,Bot ran into fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/6415800a-421e-4e07-a004-686a384f486e.png,6717
Bot 2,09a46332-79e7-4af8-9212-a48b609a94fe,0.9500000000000001,"(26, 4)","(7, 9)","(14, 15)",12,Button caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/09a46332-79e7-4af8-9212-a48b609a94fe.png,6717
Bot 3,f450537a-8f6d-4ccd-a80d-7eb35a37f8f1,0.9500000000000001,"(26, 4)","(7, 9)","(14, 15)",12,Button caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/f450537a-8f6d-4ccd-a80d-7eb35a37f8f1.png,6717
Bot 4,1c8d107d-60d1-407a-8d9f-76995cb739e6,0.9500000000000001,"(26, 4)","(7, 9)","(14, 15)",12,Button caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/1c8d107d-60d1-407a-8d9f-76995cb739e6.png,6717
Bot 1,7522a8e1-9a8d-47ea-ac64-48f176910465,0.9500000000000001,"(30, 4)","(4, 34)","(15, 27)",24,Bot caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/7522a8e1-9a8d-47ea-ac64-48f176910465.png,6508
Bot 2,16934123-e2f6-4182-8070-5b8e0eeb0161,0.9500000000000001,"(30, 4)","(4, 34)","(15, 27)",13,No path found,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/16934123-e2f6-4182-8070-5b8e0eeb0161.png,6508
Bot 3,118abca8-76ee-4303-90e8-d516829d9cc9,0.9500000000000001,"(30, 4)","(4, 34)","(15, 27)",18,Path blocked,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/118abca8-76ee-4303-90e8-d516829d9cc9.png,6508
Bot 4,9be924da-ef58-4f9f-abbb-de088d3e447e,0.9500000000000001,"(30, 4)","(4, 34)","(15, 27)",25,Button caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/9be924da-ef58-4f9f-abbb-de088d3e447e.png,6508
Bot 1,4046736c-e7cf-4f26-b959-c8c472bfe50f,0.9500000000000001,"(37, 18)","(2, 37)","(28, 38)",20,Bot ran into fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/4046736c-e7cf-4f26-b959-c8c472bfe50f.png,1355
Bot 2,9b49e5f2-7fe4-4841-8b06-0592fa3e6c85,0.9500000000000001,"(37, 18)","(2, 37)","(28, 38)",20,Bot caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/9b49e5f2-7fe4-4841-8b06-0592fa3e6c85.png,1355
Bot 3,634d95af-ce11-4ba6-ab1d-dc87d1bd1698,0.9500000000000001,"(37, 18)","(2, 37)","(28, 38)",20,Bot caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/634d95af-ce11-4ba6-ab1d-dc87d1bd1698.png,1355
Bot 4,0e3e055c-906d-4a71-aae4-f7372a2b7bb1,0.9500000000000001,"(37, 18)","(2, 37)","(28, 38)",37,Path blocked,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/0e3e055c-906d-4a71-aae4-f7372a2b7bb1.png,1355
Bot 1,eb9b756d-e257-439d-8d60-d0602080710d,0.9500000000000001,"(31, 29)","(37, 8)","(17, 10)",30,Bot caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/eb9b756d-e257-439d-8d60-d0602080710d.png,9487
Bot 2,1183a838-3ac9-432d-b432-aa3654a52d0c,0.9500000000000001,"(31, 29)","(37, 8)","(17, 10)",27,No path found,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/1183a838-3ac9-432d-b432-aa3654a52d0c.png,9487
Bot 3,4128c702-bd76-456f-b266-00d6a756bd67,0.9500000000000001,"(31, 29)","(37, 8)","(17, 10)",28,Path blocked,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/4128c702-bd76-456f-b266-00d6a756bd67.png,9487
Bot 4,92f2d4eb-a991-4794-a894-9fe8aef72e25,0.9500000000000001,"(31, 29)","(37, 8)","(17, 10)",29,Path blocked,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/92f2d4eb-a991-4794-a894-9fe8aef72e25.png,9487
Bot 1,5bab5c86-fc68-40ae-b464-2830c20ed759,0.9500000000000001,"(36, 8)","(17, 12)","(14, 15)",5,Button caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/5bab5c86-fc68-40ae-b464-2830c20ed759.png,5835
Bot 2,389ae617-7859-44a9-ba57-2ae9b74aea5d,0.9500000000000001,"(36, 8)","(17, 12)","(14, 15)",5,Button caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/389ae617-7859-44a9-ba57-2ae9b74aea5d.png,5835
Bot 3,addb46f2-6f41-4170-b67a-2435dbffdf1f,0.9500000000000001,"(36, 8)","(17, 12)","(14, 15)",5,Button caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/addb46f2-6f41-4170-b67a-2435dbffdf1f.png,5835
Bot 4,615136fd-eb96-439f-896b-e46e1f90ae85,0.9500000000000001,"(36, 8)","(17, 12)","(14, 15)",5,Button caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/615136fd-eb96-439f-896b-e46e1f90ae85.png,5835
Bot 1,2edcf4c4-e783-41b7-9bbd-50b364cc0c97,0.9500000000000001,"(3, 35)","(20, 9)","(2, 12)",17,Bot caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/2edcf4c4-e783-41b7-9bbd-50b364cc0c97.png,2210
Bot 2,317e4e94-bd22-492c-8f31-2c857b3deb27,0.9500000000000001,"(3, 35)","(20, 9)","(2, 12)",17,Bot caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/317e4e94-bd22-492c-8f31-2c857b3deb27.png,2210
Bot 3,ac88b2e4-f40c-48d7-a6e8-e1b9b45d607d,0.9500000000000001,"(3, 35)","(20, 9)","(2, 12)",24,Button caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/ac88b2e4-f40c-48d7-a6e8-e1b9b45d607d.png,2210
Bot 4,5ca8c95e-b89a-48fb-a13c-6b70fa61f3b5,0.9500000000000001,"(3, 35)","(20, 9)","(2, 12)",17,Bot caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/5ca8c95e-b89a-48fb-a13c-6b70fa61f3b5.png,2210
Bot 1,b29ee561-7da8-425b-b319-d781a851ff52,0.9500000000000001,"(21, 31)","(24, 25)","(29, 26)",5,Button caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/b29ee561-7da8-425b-b319-d781a851ff52.png,4601
Bot 2,429315e5-f7d0-4084-ab94-c7ed2b7ab0a7,0.9500000000000001,"(21, 31)","(24, 25)","(29, 26)",5,Button caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/429315e5-f7d0-4084-ab94-c7ed2b7ab0a7.png,4601
Bot 3,962ac94c-d923-499e-8217-0bdaf6e4a4d5,0.9500000000000001,"(21, 31)","(24, 25)","(29, 26)",5,Button caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/962ac94c-d923-499e-8217-0bdaf6e4a4d5.png,4601
Bot 4,5d3bd424-bcdf-4141-a74a-11cdb1f2f5d3,0.9500000000000001,"(21, 31)","(24, 25)","(29, 26)",5,Button caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/5d3bd424-bcdf-4141-a74a-11cdb1f2f5d3.png,4601
Bot 1,38fa34b0-cf32-4cc6-bfa7-8df9d9a24288,0.9500000000000001,"(32, 38)","(11, 31)","(31, 16)",28,Success,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/38fa34b0-cf32-4cc6-bfa7-8df9d9a24288.png,452
Bot 2,60a14eb8-7e9d-4898-b97e-67f5ed569df4,0.9500000000000001,"(32, 38)","(11, 31)","(31, 16)",28,Success,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/60a14eb8-7e9d-4898-b97e-67f5ed569df4.png,452
Bot 3,d04ba12f-1a04-4889-b07e-e71545705f17,0.9500000000000001,"(32, 38)","(11, 31)","(31, 16)",28,Success,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/d04ba12f-1a04-4889-b07e-e71545705f17.png,452
Bot 4,47146a90-f43d-4247-a4ae-3125ec4251db,0.9500000000000001,"(32, 38)","(11, 31)","(31, 16)",28,Success,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/47146a90-f43d-4247-a4ae-3125ec4251db.png,452
Bot 1,526b648c-638f-458e-9c25-ecae4cdfdce0,0.9500000000000001,"(28, 26)","(6, 13)","(9, 23)",14,Bot caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/526b648c-638f-458e-9c25-ecae4cdfdce0.png,9940
Bot 2,94ffbfbf-9443-48a7-a594-cf6d17bc4231,0.9500000000000001,"(28, 26)","(6, 13)","(9, 23)",14,Button caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/94ffbfbf-9443-48a7-a594-cf6d17bc4231.png,9940
Bot 3,bacd97e0-6f2e-4325-bffc-0d6f7f618156,0.9500000000000001,"(28, 26)","(6, 13)","(9, 23)",14,Button caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/bacd97e0-6f2e-4325-bffc-0d6f7f618156.png,9940
Bot 4,2bdd3ebb-c6ba-4750-8ed0-43db70b1f1ed,0.9500000000000001,"(28, 26)","(6, 13)","(9, 23)",14,Button caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/2bdd3ebb-c6ba-4750-8ed0-43db70b1f1ed.png,9940
Bot 1,44e991b5-7a12-42b1-9e38-4f1db1e62ecb,0.9500000000000001,"(21, 33)","(35, 33)","(31, 37)",7,Button caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/44e991b5-7a12-42b1-9e38-4f1db1e62ecb.png,8390
Bot 2,d76f1347-6d3b-40d5-8e54-260158528f66,0.9500000000000001,"(21, 33)","(35, 33)","(31, 37)",6,No path found,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/d76f1347-6d3b-40d5-8e54-260158528f66.png,8390
Bot 3,e8df6eed-41b8-40ee-af2d-959d65f08e17,0.9500000000000001,"(21, 33)","(35, 33)","(31, 37)",7,Path blocked,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/e8df6eed-41b8-40ee-af2d-959d65f08e17.png,8390
Bot 4,a5003a5a-beb6-4c64-8fb5-914eac2ac554,0.9500000000000001,"(21, 33)","(35, 33)","(31, 37)",7,Button caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/a5003a5a-beb6-4c64-8fb5-914eac2ac554.png,8390
Bot 1,91e91161-6379-4f52-a548-3bd27ea6e809,1.0,"(21, 8)","(2, 22)","(35, 31)",33,Success,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/91e91161-6379-4f52-a548-3bd27ea6e809.png,210
Bot 2,479bf71c-e0f6-4340-b271-cca4d36ed2ce,1.0,"(21, 8)","(2, 22)","(35, 31)",33,Success,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/479bf71c-e0f6-4340-b271-cca4d36ed2ce.png,210
Bot 3,51f641a8-e027-41db-9b7b-a87870d4a475,1.0,"(21, 8)","(2, 22)","(35, 31)",33,Success,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/51f641a8-e027-41db-9b7b-a87870d4a475.png,210
Bot 4,c8d0901b-f916-46cf-bacc-62ad7a563864,1.0,"(21, 8)","(2, 22)","(35, 31)",33,Success,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/c8d0901b-f916-46cf-bacc-62ad7a563864.png,210
Bot 1,80ba2392-c1f8-4ede-9d99-cd060b93089d,1.0,"(16, 7)","(26, 18)","(20, 31)",18,Button caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/80ba2392-c1f8-4ede-9d99-cd060b93089d.png,8759
Bot 2,47d9f82a-33ba-4fdf-9ea2-4392502b1815,1.0,"(16, 7)","(26, 18)","(20, 31)",18,Button caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/47d9f82a-33ba-4fdf-9ea2-4392502b1815.png,8759
Bot 3,4035db5b-7b54-4c68-b3aa-b3100b38e074,1.0,"(16, 7)","(26, 18)","(20, 31)",18,Button caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/4035db5b-7b54-4c68-b3aa-b3100b38e074.png,8759
Bot 4,f0a36c70-d9f1-4b2d-a2d9-b7f3d1d40cfb,1.0,"(16, 7)","(26, 18)","(20, 31)",18,Button caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/f0a36c70-d9f1-4b2d-a2d9-b7f3d1d40cfb.png,8759
Bot 1,74bb4a8a-fba0-43f7-8572-7b8161c57d4f,1.0,"(27, 33)","(22, 12)","(22, 13)",0,Button caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/74bb4a8a-fba0-43f7-8572-7b8161c57d4f.png,6977
Bot 2,bc383af7-bde1-4e27-8fbe-b59fc7ea41d7,1.0,"(27, 33)","(22, 12)","(22, 13)",0,Button caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/bc383af7-bde1-4e27-8fbe-b59fc7ea41d7.png,6977
Bot 3,8d25872a-b10b-47ad-ba43-1d62287295e7,1.0,"(27, 33)","(22, 12)","(22, 13)",0,Button caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/8d25872a-b10b-47ad-ba43-1d62287295e7.png,6977
Bot 4,f9e19bca-e74c-4dd8-ab76-12fb17931e6c,1.0,"(27, 33)","(22, 12)","(22, 13)",0,Button caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/f9e19bca-e74c-4dd8-ab76-12fb17931e6c.png,6977
Bot 1,4e9eb8af-716d-449c-b8f0-310ca83911eb,1.0,"(13, 29)","(10, 2)","(23, 27)",36,Success,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/4e9eb8af-716d-449c-b8f0-310ca83911eb.png,7284
Bot 2,33ce39ec-adeb-49e0-b387-767ada1c99e0,1.0,"(13, 29)","(10, 2)","(23, 27)",36,Success,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/33ce39ec-adeb-49e0-b387-767ada1c99e0.png,7284
Bot 3,aec6ea6b-de9a-4222-aa2d-b6447d3bcd3c,1.0,"(13, 29)","(10, 2)","(23, 27)",36,Success,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/aec6ea6b-de9a-4222-aa2d-b6447d3bcd3c.png,7284
Bot 4,17b57781-50ae-42da-b220-e3c2262d284b,1.0,"(13, 29)","(10, 2)","(23, 27)",36,Success,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/17b57781-50ae-42da-b220-e3c2262d284b.png,7284
Bot 1,cd6a4dc1-b15b-42dc-943d-8ceeb1dd67ec,1.0,"(37, 6)","(34, 1)","(22, 29)",10,Success,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/cd6a4dc1-b15b-42dc-943d-8ceeb1dd67ec.png,7286
Bot 2,90940d15-bbd0-4135-ab36-6cf6818a35d4,1.0,"(37, 6)","(34, 1)","(22, 29)",10,Success,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/90940d15-bbd0-4135-ab36-6cf6818a35d4.png,7286
Bot 3,e24854f3-e570-4570-bb7d-7e4e886f12c1,1.0,"(37, 6)","(34, 1)","(22, 29)",10,Success,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/e24854f3-e570-4570-bb7d-7e4e886f12c1.png,7286
Bot 4,74707107-292a-4e30-aa36-c9ac27b5611f,1.0,"(37, 6)","(34, 1)","(22, 29)",10,Success,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/74707107-292a-4e30-aa36-c9ac27b5611f.png,7286
Bot 1,a33583d0-cd98-4144-9670-e5f6601e29d1,1.0,"(27, 37)","(22, 4)","(8, 3)",18,Button caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/a33583d0-cd98-4144-9670-e5f6601e29d1.png,4195
Bot 2,bd95dab9-9f46-4963-bef2-76cc37287040,1.0,"(27, 37)","(22, 4)","(8, 3)",18,Button caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/bd95dab9-9f46-4963-bef2-76cc37287040.png,4195
Bot 3,910b18a2-6421-4339-9830-564234d52591,1.0,"(27, 37)","(22, 4)","(8, 3)",18,Button caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/910b18a2-6421-4339-9830-564234d52591.png,4195
Bot 4,4138864c-2308-4ecf-9436-87124ab79d15,1.0,"(27, 37)","(22, 4)","(8, 3)",18,Button caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/4138864c-2308-4ecf-9436-87124ab79d15.png,4195
Bot 1,0716df5f-792b-4ab6-abd7-f88e879756f4,1.0,"(36, 3)","(20, 7)","(24, 10)",6,Button caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/0716df5f-792b-4ab6-abd7-f88e879756f4.png,3322
Bot 2,98fae0f0-bb13-4820-8597-f98e63351286,1.0,"(36, 3)","(20, 7)","(24, 10)",6,Button caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/98fae0f0-bb13-4820-8597-f98e63351286.png,3322
Bot 3,99efdb08-c336-4cd4-b573-6989833586b4,1.0,"(36, 3)","(20, 7)","(24, 10)",6,Button caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/99efdb08-c336-4cd4-b573-6989833586b4.png,3322
Bot 4,28c8429f-2f2b-4d11-b596-c6264577c3fb,1.0,"(36, 3)","(20, 7)","(24, 10)",6,Button caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/28c8429f-2f2b-4d11-b596-c6264577c3fb.png,3322
Bot 1,312790e5-1e96-4171-aab2-b4aa1a9ec85f,1.0,"(33, 7)","(4, 17)","(2, 38)",30,Button caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/312790e5-1e96-4171-aab2-b4aa1a9ec85f.png,4081
Bot 2,9b2da3fa-103b-4da2-a9dd-d0eca492547c,1.0,"(33, 7)","(4, 17)","(2, 38)",30,Button caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/9b2da3fa-103b-4da2-a9dd-d0eca492547c.png,4081
Bot 3,fc5dcfa0-df1a-4a7c-8e75-0e59d61917b6,1.0,"(33, 7)","(4, 17)","(2, 38)",30,Button caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/fc5dcfa0-df1a-4a7c-8e75-0e59d61917b6.png,4081
Bot 4,f0fcfc9f-97dd-4353-9b95-b92ed46e18bb,1.0,"(33, 7)","(4, 17)","(2, 38)",30,Button caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/f0fcfc9f-97dd-4353-9b95-b92ed46e18bb.png,4081
Bot 1,5b748a16-581c-4fdb-abfa-9e7b019f858c,1.0,"(24, 31)","(12, 30)","(13, 21)",13,Bot ran into fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/5b748a16-581c-4fdb-abfa-9e7b019f858c.png,5282
Bot 2,b95a1787-260e-4313-803e-5f7aa02708a2,1.0,"(24, 31)","(12, 30)","(13, 21)",13,Button caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/b95a1787-260e-4313-803e-5f7aa02708a2.png,5282
Bot 3,d6791f2b-f474-451d-839f-5cf603d0e86b,1.0,"(24, 31)","(12, 30)","(13, 21)",13,Button caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/d6791f2b-f474-451d-839f-5cf603d0e86b.png,5282
Bot 4,573f92be-ff93-4be3-8cee-e47e8caadf16,1.0,"(24, 31)","(12, 30)","(13, 21)",13,Button caught fire,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/573f92be-ff93-4be3-8cee-e47e8caadf16.png,5282
Bot 1,1fc92930-72ad-43f7-9be7-5806a89c5a75,1.0,"(20, 32)","(20, 16)","(2, 28)",22,Success,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/1fc92930-72ad-43f7-9be7-5806a89c5a75.png,4413
Bot 2,19f68a37-bb03-4358-a403-10cd7eec457d,1.0,"(20, 32)","(20, 16)","(2, 28)",22,Success,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/19f68a37-bb03-4358-a403-10cd7eec457d.png,4413
Bot 3,d134979a-4f3a-4895-955b-71454584ebdf,1.0,"(20, 32)","(20, 16)","(2, 28)",22,Success,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/d134979a-4f3a-4895-955b-71454584ebdf.png,4413
Bot 4,e86dba18-8ab7-44e1-9e56-a6226c634c9e,1.0,"(20, 32)","(20, 16)","(2, 28)",22,Success,C:/Users/shaiv/Downloads/ai_project_1-main/final_frames/e86dba18-8ab7-44e1-9e56-a6226c634c9e.png,4413
