Bot Type,run_id,q,bot_pos_init,button_pos_init,fire_init,steps,result,final_frame,seed_value
Bot 3,95c990bb-58b0-4901-96f1-4e721a9c4f3b,0.4,"(12, 28)","(25, 20)","(38, 25)",25,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/95c990bb-58b0-4901-96f1-4e721a9c4f3b.png,16993
Bot 4,94d23945-03b6-453c-adae-d9ad8c7b6bf6,0.4,"(12, 28)","(25, 20)","(38, 25)",25,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/94d23945-03b6-453c-adae-d9ad8c7b6bf6.png,16993
Bot 1,1d3d510e-f052-4673-b887-2fe10e882687,0.4,"(18, 8)","(36, 14)","(12, 3)",28,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/1d3d510e-f052-4673-b887-2fe10e882687.png,48078
Bot 2,bcc9e617-4369-4ad0-b537-01ab8a9c3569,0.4,"(18, 8)","(36, 14)","(12, 3)",28,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/bcc9e617-4369-4ad0-b537-01ab8a9c3569.png,48078
Bot 3,e1fb2784-8272-4f45-b917-dd61afbb790d,0.4,"(18, 8)","(36, 14)","(12, 3)",28,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/e1fb2784-8272-4f45-b917-dd61afbb790d.png,48078
Bot 4,86780cbd-e0e6-43cb-ad8f-a5a46c70fc90,0.4,"(18, 8)","(36, 14)","(12, 3)",28,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/86780cbd-e0e6-43cb-ad8f-a5a46c70fc90.png,48078
Bot 1,dbf7259e-8504-430f-be15-c723ebc05188,0.4,"(20, 22)","(13, 4)","(19, 33)",29,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/dbf7259e-8504-430f-be15-c723ebc05188.png,59972
Bot 2,5a220050-cef9-4e7b-a090-15d12f8e0fe9,0.4,"(20, 22)","(13, 4)","(19, 33)",29,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/5a220050-cef9-4e7b-a090-15d12f8e0fe9.png,59972
Bot 3,a3a5a2ea-0510-4623-835b-4fe1c0eaa3ed,0.4,"(20, 22)","(13, 4)","(19, 33)",29,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/a3a5a2ea-0510-4623-835b-4fe1c0eaa3ed.png,59972
Bot 4,8d926b7c-672a-4c71-9361-796d8208d5f7,0.4,"(20, 22)","(13, 4)","(19, 33)",29,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/8d926b7c-672a-4c71-9361-796d8208d5f7.png,59972
Bot 1,09f6348c-9aa7-460c-b1d6-4c1762c737b4,0.4,"(36, 21)","(9, 33)","(22, 9)",51,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/09f6348c-9aa7-460c-b1d6-4c1762c737b4.png,57445
Bot 2,a78d890d-bb98-4e5f-8253-e3b39146148e,0.4,"(36, 21)","(9, 33)","(22, 9)",20,,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/a78d890d-bb98-4e5f-8253-e3b39146148e.png,57445
Bot 3,8c1d050a-2f22-408e-91be-8aeab3a2f9f3,0.4,"(36, 21)","(9, 33)","(22, 9)",51,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/8c1d050a-2f22-408e-91be-8aeab3a2f9f3.png,57445
Bot 4,d9c1c650-b29b-44f6-8271-5d742aa3a4d8,0.4,"(36, 21)","(9, 33)","(22, 9)",78,Bot caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/d9c1c650-b29b-44f6-8271-5d742aa3a4d8.png,57445
Bot 1,21941723-c336-4914-9096-46218ee1cd89,0.4,"(7, 10)","(30, 16)","(30, 21)",24,Bot caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/21941723-c336-4914-9096-46218ee1cd89.png,9510
Bot 2,853641da-d75b-490b-8159-bc758b3df2fc,0.4,"(7, 10)","(30, 16)","(30, 21)",28,Bot caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/853641da-d75b-490b-8159-bc758b3df2fc.png,9510
Bot 3,f7e6de7f-a113-4d14-bd99-9fc8562a679d,0.4,"(7, 10)","(30, 16)","(30, 21)",24,Path blocked,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/f7e6de7f-a113-4d14-bd99-9fc8562a679d.png,9510
Bot 4,2352b984-42ea-4e89-b52c-080705ea17e1,0.4,"(7, 10)","(30, 16)","(30, 21)",26,Button caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/2352b984-42ea-4e89-b52c-080705ea17e1.png,9510
Bot 1,f0bbd20c-39d7-4232-abcb-a581e56332b0,0.4,"(12, 35)","(35, 6)","(28, 37)",54,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/f0bbd20c-39d7-4232-abcb-a581e56332b0.png,95476
Bot 2,6daab576-7ca7-4a14-8ef1-cbb994801584,0.4,"(12, 35)","(35, 6)","(28, 37)",54,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/6daab576-7ca7-4a14-8ef1-cbb994801584.png,95476
Bot 3,4d05cd3e-a2da-4a4f-ba8c-831947e435c6,0.4,"(12, 35)","(35, 6)","(28, 37)",54,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/4d05cd3e-a2da-4a4f-ba8c-831947e435c6.png,95476
Bot 4,1b31dc46-b6ba-4e56-8240-0d67c547c850,0.4,"(12, 35)","(35, 6)","(28, 37)",54,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/1b31dc46-b6ba-4e56-8240-0d67c547c850.png,95476
Bot 1,d51c16d1-aad5-45bb-b8ef-5a2137190a36,0.4,"(21, 35)","(7, 4)","(8, 26)",51,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/d51c16d1-aad5-45bb-b8ef-5a2137190a36.png,12439
Bot 2,9f7fd413-d5d6-48f9-ad48-766f57276942,0.4,"(21, 35)","(7, 4)","(8, 26)",30,Bot caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/9f7fd413-d5d6-48f9-ad48-766f57276942.png,12439
Bot 3,bd553ccd-ec61-4e62-a751-b3657824fd5e,0.4,"(21, 35)","(7, 4)","(8, 26)",55,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/bd553ccd-ec61-4e62-a751-b3657824fd5e.png,12439
Bot 4,8f369b3e-1e82-4d3a-b813-7a66bd7268ed,0.4,"(21, 35)","(7, 4)","(8, 26)",51,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/8f369b3e-1e82-4d3a-b813-7a66bd7268ed.png,12439
Bot 1,fc6c891b-e8f8-407a-b980-b137ad18fafb,0.4,"(27, 25)","(18, 14)","(25, 32)",22,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/fc6c891b-e8f8-407a-b980-b137ad18fafb.png,20212
Bot 2,0c7b13ca-ee21-49be-99f4-4726e4b4fee7,0.4,"(27, 25)","(18, 14)","(25, 32)",22,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/0c7b13ca-ee21-49be-99f4-4726e4b4fee7.png,20212
Bot 3,c2525abb-3266-4c89-ac60-577abf199f7f,0.4,"(27, 25)","(18, 14)","(25, 32)",22,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/c2525abb-3266-4c89-ac60-577abf199f7f.png,20212
Bot 4,5cb7f01a-2956-4594-8eb8-7707ad4b3b04,0.4,"(27, 25)","(18, 14)","(25, 32)",22,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/5cb7f01a-2956-4594-8eb8-7707ad4b3b04.png,20212
Bot 1,49590e1f-ef12-4da3-8c8f-45da1e114061,0.4,"(28, 32)","(5, 24)","(14, 6)",35,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/49590e1f-ef12-4da3-8c8f-45da1e114061.png,68773
Bot 2,93f77dd7-783e-48f4-b567-0c5c8f8f8fde,0.4,"(28, 32)","(5, 24)","(14, 6)",35,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/93f77dd7-783e-48f4-b567-0c5c8f8f8fde.png,68773
Bot 3,469e7c34-f5ea-402a-a326-7d0c020cac33,0.4,"(28, 32)","(5, 24)","(14, 6)",35,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/469e7c34-f5ea-402a-a326-7d0c020cac33.png,68773
Bot 4,60d53614-ba78-4147-b6a5-39bfb971853f,0.4,"(28, 32)","(5, 24)","(14, 6)",35,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/60d53614-ba78-4147-b6a5-39bfb971853f.png,68773
Bot 1,6edc44c2-628a-489a-b31e-69b3bd14c2ab,0.4,"(18, 8)","(5, 34)","(31, 11)",41,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/6edc44c2-628a-489a-b31e-69b3bd14c2ab.png,76876
Bot 2,af664f4b-4b85-4ea7-b632-2038336de9a0,0.4,"(18, 8)","(5, 34)","(31, 11)",41,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/af664f4b-4b85-4ea7-b632-2038336de9a0.png,76876
Bot 3,b378eaf8-e3eb-4cb7-8bc9-576a67ed4a34,0.4,"(18, 8)","(5, 34)","(31, 11)",41,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/b378eaf8-e3eb-4cb7-8bc9-576a67ed4a34.png,76876
Bot 4,01767924-1396-4633-b008-532811dd202b,0.4,"(18, 8)","(5, 34)","(31, 11)",41,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/01767924-1396-4633-b008-532811dd202b.png,76876
Bot 1,3750d76e-63e7-4c53-bbdf-b45ae8aa84e5,0.4,"(26, 36)","(18, 36)","(21, 2)",12,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/3750d76e-63e7-4c53-bbdf-b45ae8aa84e5.png,47676
Bot 2,6eca4e76-5ed5-43b3-a771-ec671b3392a6,0.4,"(26, 36)","(18, 36)","(21, 2)",12,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/6eca4e76-5ed5-43b3-a771-ec671b3392a6.png,47676
Bot 3,29570081-aac9-41ab-a3e5-ddde142175fa,0.4,"(26, 36)","(18, 36)","(21, 2)",12,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/29570081-aac9-41ab-a3e5-ddde142175fa.png,47676
Bot 4,671410de-144e-43dc-8043-cdf3b0ab7bbb,0.4,"(26, 36)","(18, 36)","(21, 2)",12,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/671410de-144e-43dc-8043-cdf3b0ab7bbb.png,47676
Bot 1,854890f9-466e-46f9-b333-89ac746891ef,0.4,"(8, 17)","(32, 2)","(36, 1)",7,Button caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/854890f9-466e-46f9-b333-89ac746891ef.png,97118
Bot 2,45c71b0c-09f5-43fa-b8bd-a1157cf60f32,0.4,"(8, 17)","(32, 2)","(36, 1)",17,,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/45c71b0c-09f5-43fa-b8bd-a1157cf60f32.png,97118
Bot 3,277e0a09-6164-4ce8-a05e-38e1178b6b82,0.4,"(8, 17)","(32, 2)","(36, 1)",13,Button caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/277e0a09-6164-4ce8-a05e-38e1178b6b82.png,97118
Bot 4,05487279-ccb4-4305-8665-3bfc66e3f092,0.4,"(8, 17)","(32, 2)","(36, 1)",14,Button caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/05487279-ccb4-4305-8665-3bfc66e3f092.png,97118
Bot 1,d66cc394-fd65-44ba-9be8-67d2b791bf15,0.4,"(27, 3)","(21, 7)","(36, 22)",18,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/d66cc394-fd65-44ba-9be8-67d2b791bf15.png,72604
Bot 2,90311d72-619b-435b-b605-03748c44c728,0.4,"(27, 3)","(21, 7)","(36, 22)",18,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/90311d72-619b-435b-b605-03748c44c728.png,72604
Bot 3,133241a3-9658-4b13-9448-42afaada904b,0.4,"(27, 3)","(21, 7)","(36, 22)",18,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/133241a3-9658-4b13-9448-42afaada904b.png,72604
Bot 4,3a15a271-36e2-4b80-bfef-9195440539bf,0.4,"(27, 3)","(21, 7)","(36, 22)",18,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/3a15a271-36e2-4b80-bfef-9195440539bf.png,72604
Bot 1,5f2dd7d9-f087-4dbf-acf6-8866565633da,0.4,"(30, 28)","(8, 14)","(11, 5)",29,Button caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/5f2dd7d9-f087-4dbf-acf6-8866565633da.png,7683
Bot 2,9d26e191-b3c2-4b0d-aeda-962057174a66,0.4,"(30, 28)","(8, 14)","(11, 5)",21,,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/9d26e191-b3c2-4b0d-aeda-962057174a66.png,7683
Bot 3,5f800f8c-cf4c-4d21-8d5a-5eade195d856,0.4,"(30, 28)","(8, 14)","(11, 5)",22,Path blocked,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/5f800f8c-cf4c-4d21-8d5a-5eade195d856.png,7683
Bot 4,b7a1999a-860d-4a33-811f-d39c6d47c648,0.4,"(30, 28)","(8, 14)","(11, 5)",22,Button caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/b7a1999a-860d-4a33-811f-d39c6d47c648.png,7683
Bot 1,393ef512-39c5-4190-8b0a-f0c8018a33df,0.4,"(21, 37)","(13, 9)","(36, 16)",46,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/393ef512-39c5-4190-8b0a-f0c8018a33df.png,40581
Bot 2,44a11635-d625-4861-9342-01233844f8ea,0.4,"(21, 37)","(13, 9)","(36, 16)",46,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/44a11635-d625-4861-9342-01233844f8ea.png,40581
Bot 3,a4a76975-b2d0-4701-875a-4b7b017c8e2d,0.4,"(21, 37)","(13, 9)","(36, 16)",46,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/a4a76975-b2d0-4701-875a-4b7b017c8e2d.png,40581
Bot 4,3b5cfc55-1d92-44e5-a441-b57e19ad8393,0.4,"(21, 37)","(13, 9)","(36, 16)",46,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/3b5cfc55-1d92-44e5-a441-b57e19ad8393.png,40581
Bot 1,08551dd3-8640-465c-979b-7c52fe29df14,0.4,"(30, 36)","(24, 29)","(27, 37)",13,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/08551dd3-8640-465c-979b-7c52fe29df14.png,85013
Bot 2,89ef50b1-05a3-4d3f-84b4-ca47c6d3ab9f,0.4,"(30, 36)","(24, 29)","(27, 37)",13,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/89ef50b1-05a3-4d3f-84b4-ca47c6d3ab9f.png,85013
Bot 3,88319302-ea0a-4e10-b93b-c6512ba59677,0.4,"(30, 36)","(24, 29)","(27, 37)",17,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/88319302-ea0a-4e10-b93b-c6512ba59677.png,85013
Bot 4,2c384641-aa76-4cd1-ae2e-e8e1199e64f0,0.4,"(30, 36)","(24, 29)","(27, 37)",13,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/2c384641-aa76-4cd1-ae2e-e8e1199e64f0.png,85013
Bot 1,be8a0061-9406-406a-b6d7-cf9f0b28fb4e,0.4,"(16, 12)","(13, 11)","(30, 15)",4,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/be8a0061-9406-406a-b6d7-cf9f0b28fb4e.png,90710
Bot 2,90bbf7e9-95b0-4cc3-b606-9c8120656acf,0.4,"(16, 12)","(13, 11)","(30, 15)",4,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/90bbf7e9-95b0-4cc3-b606-9c8120656acf.png,90710
Bot 3,f25b8423-193b-4435-b158-f177ef9545b1,0.4,"(16, 12)","(13, 11)","(30, 15)",4,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/f25b8423-193b-4435-b158-f177ef9545b1.png,90710
Bot 4,1c9d7e34-06d2-43a2-9f66-3e3819e1b3fe,0.4,"(16, 12)","(13, 11)","(30, 15)",4,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/1c9d7e34-06d2-43a2-9f66-3e3819e1b3fe.png,90710
Bot 1,ad50dc44-8548-4ef3-b2f1-85ca4ad00f06,0.4,"(9, 18)","(37, 35)","(36, 32)",15,Button caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/ad50dc44-8548-4ef3-b2f1-85ca4ad00f06.png,45395
Bot 2,5fea92b3-6c12-4bb5-889b-9b975c2227be,0.4,"(9, 18)","(37, 35)","(36, 32)",10,Button caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/5fea92b3-6c12-4bb5-889b-9b975c2227be.png,45395
Bot 3,2443c1bf-a067-4046-9dbf-24ac084baa93,0.4,"(9, 18)","(37, 35)","(36, 32)",6,Button caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/2443c1bf-a067-4046-9dbf-24ac084baa93.png,45395
Bot 4,2cb391e5-7002-4d21-9383-270567aa564b,0.4,"(9, 18)","(37, 35)","(36, 32)",12,Button caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/2cb391e5-7002-4d21-9383-270567aa564b.png,45395
Bot 1,0144e835-ca48-427c-bcb1-93781388eaed,0.4,"(36, 2)","(37, 30)","(14, 29)",37,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/0144e835-ca48-427c-bcb1-93781388eaed.png,44102
Bot 2,c2a77eec-0af1-4156-af9f-6b96b172b49d,0.4,"(36, 2)","(37, 30)","(14, 29)",37,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/c2a77eec-0af1-4156-af9f-6b96b172b49d.png,44102
Bot 3,59e4ebc3-85d3-4c0a-899d-c2154ef6344e,0.4,"(36, 2)","(37, 30)","(14, 29)",37,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/59e4ebc3-85d3-4c0a-899d-c2154ef6344e.png,44102
Bot 4,3e4ba57a-dbb0-463d-86ae-d8e3ad01f177,0.4,"(36, 2)","(37, 30)","(14, 29)",37,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/3e4ba57a-dbb0-463d-86ae-d8e3ad01f177.png,44102
Bot 1,00771914-b820-4448-933a-0398026385d0,0.4,"(37, 8)","(24, 25)","(20, 28)",14,Button caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/00771914-b820-4448-933a-0398026385d0.png,51133
Bot 2,cf9833aa-739b-466a-aeee-548ad5dfa5c1,0.4,"(37, 8)","(24, 25)","(20, 28)",15,Button caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/cf9833aa-739b-466a-aeee-548ad5dfa5c1.png,51133
Bot 3,fe6561a1-e9f3-4442-8ca7-e4520a71ecdd,0.4,"(37, 8)","(24, 25)","(20, 28)",7,Button caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/fe6561a1-e9f3-4442-8ca7-e4520a71ecdd.png,51133
Bot 4,df0355b0-e3e3-4ebe-9da3-659d63efe933,0.4,"(37, 8)","(24, 25)","(20, 28)",10,Button caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/df0355b0-e3e3-4ebe-9da3-659d63efe933.png,51133
Bot 1,bcda020b-b9da-4a3a-89dd-ad19514644a4,0.4,"(10, 22)","(21, 30)","(26, 26)",17,,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/bcda020b-b9da-4a3a-89dd-ad19514644a4.png,92969
Bot 2,f9fe1aeb-4097-4502-b48f-54e82dd5b700,0.4,"(10, 22)","(21, 30)","(26, 26)",12,Button caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/f9fe1aeb-4097-4502-b48f-54e82dd5b700.png,92969
Bot 3,cf10baa6-49f2-4214-812d-54b7d044f9fa,0.4,"(10, 22)","(21, 30)","(26, 26)",18,Button caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/cf10baa6-49f2-4214-812d-54b7d044f9fa.png,92969
Bot 4,eea7146c-e790-476e-9daa-840c46bb926a,0.4,"(10, 22)","(21, 30)","(26, 26)",19,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/eea7146c-e790-476e-9daa-840c46bb926a.png,92969
Bot 1,36731f87-ff52-484c-ad84-f6d9db95bc82,0.4,"(17, 13)","(13, 20)","(30, 17)",13,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/36731f87-ff52-484c-ad84-f6d9db95bc82.png,13816
Bot 2,a8440fa5-7828-4dfb-b898-68eef7dce18f,0.4,"(17, 13)","(13, 20)","(30, 17)",13,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/a8440fa5-7828-4dfb-b898-68eef7dce18f.png,13816
Bot 3,0120f1c7-5c60-4659-9279-d4e5266ffe92,0.4,"(17, 13)","(13, 20)","(30, 17)",13,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/0120f1c7-5c60-4659-9279-d4e5266ffe92.png,13816
Bot 4,a53b7f72-bb66-4082-8033-b3d00a1faafa,0.4,"(17, 13)","(13, 20)","(30, 17)",13,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/a53b7f72-bb66-4082-8033-b3d00a1faafa.png,13816
Bot 1,fb0d443e-e6ae-4a4c-9145-11afd2cd9324,0.4,"(21, 27)","(13, 18)","(20, 27)",0,,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/fb0d443e-e6ae-4a4c-9145-11afd2cd9324.png,5658
Bot 2,c9b92c3b-9fef-4ace-8b24-c4a08f7a4725,0.4,"(21, 27)","(13, 18)","(20, 27)",17,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/c9b92c3b-9fef-4ace-8b24-c4a08f7a4725.png,5658
Bot 3,2b284286-3adc-42b3-9ad6-b75089dbf45d,0.4,"(21, 27)","(13, 18)","(20, 27)",17,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/2b284286-3adc-42b3-9ad6-b75089dbf45d.png,5658
Bot 4,3ab78241-1b14-4117-b018-2bf78fcfa21f,0.4,"(21, 27)","(13, 18)","(20, 27)",17,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/3ab78241-1b14-4117-b018-2bf78fcfa21f.png,5658
Bot 1,f0407694-1c9a-4d73-8ed2-94701b75ba22,0.4,"(36, 29)","(5, 37)","(12, 21)",28,,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/f0407694-1c9a-4d73-8ed2-94701b75ba22.png,23220
Bot 2,13713f91-6d02-48b1-8fd9-ec033415654a,0.4,"(36, 29)","(5, 37)","(12, 21)",45,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/13713f91-6d02-48b1-8fd9-ec033415654a.png,23220
Bot 3,51f4b72a-f21d-4ea0-b92e-163cd9b66a6c,0.4,"(36, 29)","(5, 37)","(12, 21)",45,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/51f4b72a-f21d-4ea0-b92e-163cd9b66a6c.png,23220
Bot 4,cea5c413-fe2a-4787-a2b9-016d96ea3afa,0.4,"(36, 29)","(5, 37)","(12, 21)",45,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/cea5c413-fe2a-4787-a2b9-016d96ea3afa.png,23220
Bot 1,e8b846f4-25ca-49d8-bd7f-f64b6a50af17,0.4,"(2, 33)","(24, 1)","(29, 7)",26,Button caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/e8b846f4-25ca-49d8-bd7f-f64b6a50af17.png,66802
